type,id,lat,lon,tag:access,tag:access:conditional,tag:addr:city,tag:alt_name,tag:alt_name:en,tag:alt_name:etymology:wikidata,tag:alt_name:ga,tag:alt_name_1,tag:alt_name_2,tag:amenity,tag:area,tag:barrier,tag:bubbleid,tag:building,tag:check_date,tag:covered,tag:demolished,tag:denomination,tag:description,tag:description1,tag:disused,tag:disused:amenity,tag:disused:man_made,tag:drinkable:cup,tag:drinking_water,tag:fixme,tag:genus,tag:heritage,tag:heritage:operator,tag:heritage:website,tag:historic,tag:holy_well:cures:wikidata,tag:image,tag:intermittent,tag:landuse,tag:leisure,tag:level,tag:loc_name,tag:loc_name:etymology,tag:loc_name:etymology:wikidata,tag:locality,tag:logainm:ref,tag:man_made,tag:mapillary,tag:name,tag:name:1839,tag:name:de,tag:name:en,tag:name:etymology,tag:name:etymology:wikidata,tag:name:etymology:wikipedia,tag:name:ga,tag:name:ie,tag:natural,tag:note,tag:old_name,tag:old_name:etymology:wikidata,tag:operator,tag:patron_day,tag:place_of_worship,tag:pump,tag:ref:IE:niah,tag:ref:IE:nm,tag:ref:IE:smr,tag:religion,tag:saint:name,tag:service_times,tag:sketchfab,tag:source,tag:source:alt_name,tag:source:description,tag:source:name,tag:source:place_of_worship,tag:subject:wikidata,tag:subject:wikipedia,tag:survey:date,tag:tourism,tag:url:sketchfab,tag:was:amenity,tag:was:name,tag:was:natural,tag:was:place_of_worship,tag:was:service_times,tag:water,tag:water_source,tag:website,tag:well:cure,tag:wheelchair,tag:wikidata,tag:wikimedia_commons,tag:wikipedia
node,13092780831,52.429273,-8.4054986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Patrick's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13092932590,52.3766807,-8.3465946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lady's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,13092935381,52.3144607,-8.4640592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toberpatrick,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13099049663,52.6038808,-8.2518817,,,,,,,,,,,,,1041419943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toberfantan,,,,,,,,,spring,cross in the fence leading to it which would indicate holy well,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,13111000255,52.5366038,-9.0849765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobercolman,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map;aerial imagery,,,,,,,,,,,,,,,,,,,,,,
node,13123649622,52.1895605,-8.354829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Dominick's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,13197433619,52.1593506,-10.4006763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobermolagga,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,13197438363,52.1629328,-10.412003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Brendan's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map; Esri World,,,,,,,,,,,,,,,,,,,,,,
node,13256638255,54.0032363,-7.985533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Patrick's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 2nd edition map,,,,,,,,,,,,,,,,,,,,,,
node,13265073086,53.2326365,-8.1772655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobermurry,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13275404912,52.2187592,-10.3568539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toberkieran,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 2nd edition map; aerial imagery,,,,,,,,,,,,,,,,,,,,,,
node,13289963258,52.8658117,-9.0810888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toberlaughteen,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13317938707,52.8065638,-9.0024081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St John's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13318005540,52.4769696,-8.8577431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St John's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 2nd edition map,,,,,,,,,,,,,,,,,,,,,,
node,13333479519,54.4013613,-8.4091857,,,,,,,,,,,,,,,2025-11-26,,,,"According to folklore, a convert woman washed her feet in the well which made it dry up, and the tree sprang up in its place.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,Tober Paluck,spring,holy_well,,,,,,,Q137177937,,
node,13359398696,52.4842982,-9.5245799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Bartholomew's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 2nd edition map,,,,,,,,,,,,,,,,,,,,,,
node,13364444319,52.4245119,-9.8601598,,,,St Brigid's Well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobernasool,,,,,,,Tobar na Súl,,spring,,,,,,holy_well,,,,,,,,,OS 2nd edition map; Esri Clarity,,,,,,,,,,,,,,,,,,,,,,
way,280524572,52.20336936363638,-6.353033772727273,,,,,,,,,,,,,,,,,,,This well was once used to wash the wheels of the cart (horse and cart) of the owners of St. Margaret's. In very ancient times it was an Celtic well,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Margaret's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
way,312593379,53.55607720833333,-6.271715108333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Kenny's Well,,,,,,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
way,488894972,53.451147535,-6.155118740000001,,,,,,,,,,,,,,water_well,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,water_well,,Saint Sylvester's Well,,,,,,,,,,,,,,,holy_well,,,,,,,,,,,,,,,,,attraction,,,,,,,,,http://www.malahideheritage.com/#!sylvesters-well/cidb,,yes,,,
way,506572550,53.12940414,-6.74185272,,,,,,,,,,,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,swimming_pool,,,,,,,water_well,,St Brigid's Well,,,,,,,,,,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
way,698016313,52.545222375,-7.3876494625,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Augustine's Well,,,,,Q8018,,,,spring,,Abbey Well,,,,holy_well,,,,KK026-010018,,,,,,,,British War Office map,,Q8018,,,,https://skfb.ly/oUAwt,,,,,,,well,,,,Q122189562,"Category:Saint Augustine's Well, Callan",
way,757974170,54.26697996,-8.700166399999999,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Patrick's Well,,,,,,,Toberpatrick,,spring,,,,,,holy_well,,,,,,,,,NMS,,,,,,,,,,,,,,,,,,,,,,
way,921809841,52.59843572142858,-7.884346092857143,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toberadora,,,,,,,,,water,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,pond,,,,,,,
way,933918649,52.53101840000001,-7.123586955555556,,,,,,,,,,place_of_worship,yes,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Columbkille's Well,,,,,Q236326,en:Columba,,,spring,,,,,,holy_well,,,,KK028-043003,christian,,2nd Sunday in June,,,,,,,,,,,,,,,,,,,,,,Q122258856,"Category:Columbkille's holy well, Co. Kilkenny",
way,935503837,52.73159839090909,-7.389506554545454,,,,Toberlachtain,,,,,,place_of_worship,,,,,2023-08-25,,,roman_catholic,Walled enclosure with wrought iron gate. Stone paved ground with subcircular water basin which is covered in water lentils.,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Toberlaghteen,,,Saint Lachtain's Well,,Q18674069,,Tobar Lachtain,,spring,,,,,,holy_well,,,,KK013-025,christian,,,,British War Office map;survey,,,,,,,2021-03-26,,https://skfb.ly/oWvIB,,,,,,spring,,,,,Q121840779,Category:Toberlachtain,
way,998586052,51.53392455999999,-9.130701169999998,,,,,,,,,,,,,,,,,,,Belived to have a cure for  sore eyes. Visited on February 1st.,,,,,,,,,,,,,Q7364,,,,,,Biddy's Well,,,,,,,Tobar Bhríghide,,,,,,,,,water,,,,,,holy_well,,,,CO142-088----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1198474007,52.566227312500004,-7.247807637499999,,yes @ Aug 15 18:00-20:00,,Our Lady's Well,,,,,,place_of_worship,,,,,,,,roman_catholic,Pattern is still held annually.,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Lady's Well,,,,,Q345,,,,spring,,,,,,holy_well,,,,KK023-075,christian,,Aug 15,,British war Office map;survey,,,,,,,2023-08-15,,,,,,,,,,,,,Q126385950,"Category:Lady's Well, Danesfort",
way,1217189886,53.442950044444444,-6.886275444444445,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Gorman's Well,,,,,,,,,spring,,,,,,holy_well,,,,,christian,,,,British War office map,,,,,,,,,,,,,,,,,,,,,,
way,1217631637,52.52150730999999,-7.2675357100000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Toberbride,,,,,,,,,spring,,,,,,holy_well,,,,KK027-042----,,,,,,,,,,,,2023-10-22,,,,,,,,,,,,,Q122222699,"Category:Toberbride, Kilree",
way,1264982552,53.395855940000004,-8.731043159999999,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tober Patrick,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,British War office map,,,,,,,,,,,,,,,,,,,,,,
way,1269042894,52.648151659999996,-7.21870108,yes,,,Saint Molaga's Well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Molloga's Well,,,,,water_well,416552377631583,Saint Molagga's Well,,,,,,,,,spring,"associated with St. Molig's Church ruin in Purcellsinch Industrial estate. Carrigan does NOT mention the well, but the name and alt_name are taken from his name for the church or saint associated with the church. loc_name is spelling by local resident.",,,,,holy_well,no,,,,,,,,survey;local knowledge,Carrigan III p 264,,Carrigan III p 264,,,,,,,,,,,,,,,,,Q126487167,"File:St Molliga's Well, Kilkenny.jpg",
way,1270141790,54.24130271666667,-8.728712966666668,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,ie:niah,https://www.buildingsofireland.ie/buildings-search/building/32401906/saint-adamnans-well-skreen-more-skreen-sligo,,,,,,,,,,,,,,,St. Adamhan's Holy Well,,,,,,,,,spring,,,,,,holy_well,,32401906,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1277604021,52.35766369166666,-7.752748350000001,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,St. Patrick's Holy Well,,,,,Q165479,,,,water,,,,,,holy_well,,,,TS083-004002-,christian,,,,,,,,,,,,,,,,,,,spring,,,,no,,,
way,1281207491,52.559820918181806,-9.558535818181818,,,,,,,,,,,,,,,,,,roman_catholic,"St. Eoin's well is a circular well filled with clear water located in a field with a small wooden fence around it. It is below ground, surrounded by stone and has a shrine with a Virgin Mary statue near it.",,,,,,,,,,,,,,,,religious,,,,,,,,,,St. Eoin's Well,,,,,,,,,,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1284724581,54.03220496923076,-9.162685130769232,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toberbride,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map;Bing,,,,,,,,,,,,,,,,,,,,,,
way,1303356671,53.11233348,-8.738274100000002,,,,,,,,,,place_of_worship,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mapillary.com/app/?pKey=751407342197738,Saint Peter's Well,,,,,,,,,,,,,,,holy_well,,30411420,,,,,,,,,,,,,,,,,,,,,,,,,,,Q55046429,,
way,1341943789,53.576437733333336,-6.90515251111111,,,,,,,,,,place_of_worship,,wall,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy_well,,,,ME029-020002-,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1357572622,54.21005338,-8.658076639999999,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Patrick Holy Well,,,,,,,,,,,,,,,holy_well,,,,,,Patrick,,,,,,,,,,,,,,,,,,,,,,,,,
way,1421326327,53.66734622,-8.54931172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Patrick's Well,,,,,Q165479,,,,spring,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1453955176,52.34806103999999,-9.61721556,,,,Toberflyn,,,,,,place_of_worship,,,,no,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,St Flainn’s Holy Well,,,,,,,,Tobar Flainn,,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1453956789,52.38850762,-9.53021988,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,St Senan's Holy Well,,,,,,,,Tobershenane,,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1453957835,52.3964276,-9.61958958888889,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,St Michael's Holy Well,,,,,,,,Tobar Mhichil,,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
